Date,Packet Loss,Min,Avg,Max,Standard_Deviation
4/11/2017,0%,179.482,180.472,188.704,2.037
4/11/2017,0%,179.55,180.853,201.782,4.838
4/11/2017,0%,179.633,179.986,180.844,0.473
4/11/2017,0%,179.548,181.433,208.611,6.265
4/11/2017,0%,179.528,180.234,188.519,1.917
4/12/2017,0%,179.565,179.836,180.411,0.264
4/12/2017,0%,179.586,179.974,181.064,0.627
4/12/2017,0%,179.718,180.647,194.177,3.121
4/12/2017,0%,179.651,179.913,180.216,0.335
4/12/2017,0%,179.548,328.637,479.498,109.711
4/12/2017,0%,179.666,320.201,442.364,110.074
4/12/2017,0%,179.61,179.814,180.534,0.193
4/12/2017,0%,179.631,179.875,181.986,0.624
4/12/2017,0%,179.535,184.719,212.107,8.842
4/12/2017,0%,179.668,213.897,252.872,26.858
4/12/2017,0%,179.808,181.683,190.358,2.537
4/12/2017,0%,180.094,199.929,232.747,16.499
4/12/2017,0%,179.634,243.887,335.449,63.658
4/12/2017,0%,179.876,194.537,262.467,18.716
4/12/2017,0%,179.972,256.705,310.116,34.979
4/12/2017,0%,179.635,179.788,180.069,0.323
4/12/2017,0%,179.61,180.164,182.344,0.87
4/12/2017,0%,179.737,181.438,195.401,3.418
4/12/2017,0%,179.578,180.457,182.466,0.978
4/12/2017,0%,179.6,180.079,181.044,0.399
4/12/2017,0%,179.521,179.838,180.709,0.624
4/12/2017,0%,179.661,180.276,182.105,0.679
4/12/2017,0%,179.52,180.457,183.589,1.257
4/13/2017,0%,179.518,191.102,249.494,23.288
4/13/2017,0%,179.638,180.56,183.204,1.044
4/13/2017,0%,179.808,180.414,183.329,0.901
4/13/2017,0%,179.669,180.149,182.13,0.584
4/13/2017,0%,179.725,180.226,182.206,0.765
4/13/2017,0%,179.841,215.358,314.408,47.926
4/13/2017,0%,179.646,181.125,196.601,3.641
4/13/2017,0%,179.611,182.038,199.456,4.856
4/13/2017,0%,179.688,182.173,223.269,9.436
4/13/2017,5%,179.717,180.318,183.296,0.959
4/13/2017,0%,179.665,180.282,182.819,0.776
4/13/2017,0%,179.643,181.345,193.26,2.971
4/13/2017,0%,179.673,180.362,185.352,1.36
4/13/2017,0%,179.699,182.003,190.38,2.965
4/13/2017,0%,179.768,180.969,187.796,2.002
4/13/2017,0%,179.711,180.386,185.001,1.211
4/13/2017,0%,179.696,179.962,180.69,0.38
,3,179.8190773,193.8468778,223.9875112,13.3914813
